0	1	2	3	4	5	6	7	8	Product
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	42404	42628	.	+	0	ID=FDIMNEEJ_01076;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01076;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	42632	42871	.	-	0	ID=FDIMNEEJ_01077;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01077;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	43362	43604	.	+	0	"ID=FDIMNEEJ_01078;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_SHAOBING_36;locus_tag=FDIMNEEJ_01078;note="""";product=hypothetical protein"	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	43640	44002	.	+	0	"ID=FDIMNEEJ_01079;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_AMGINE_31;locus_tag=FDIMNEEJ_01079;note="""";product=hypothetical protein"	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	44062	44325	.	+	0	ID=FDIMNEEJ_01080;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01080;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	44424	45683	.	-	0	ID=FDIMNEEJ_01081;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_THETABOB_45;locus_tag=FDIMNEEJ_01081;product=integrase	integrase
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	45988	47046	.	-	0	ID=FDIMNEEJ_01082;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01082;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	47108	47290	.	-	0	ID=FDIMNEEJ_01083;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01083;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	47423	47662	.	+	0	"ID=FDIMNEEJ_01084;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_ZIRINKA_32;locus_tag=FDIMNEEJ_01084;note="""";product=hypothetical protein"	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	47659	48426	.	+	0	ID=FDIMNEEJ_01085;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01085;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	48433	49806	.	-	0	ID=FDIMNEEJ_01086;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_SCHMIDT_32;locus_tag=FDIMNEEJ_01086;product=integrase	integrase
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	49811	49957	.	-	0	ID=FDIMNEEJ_01087;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01087;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	49957	50604	.	-	0	ID=FDIMNEEJ_01088;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01088;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	50718	51860	.	-	0	ID=FDIMNEEJ_01089;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01089;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	52069	53652	.	-	0	ID=FDIMNEEJ_01090;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_ZETA1847_37;locus_tag=FDIMNEEJ_01090;product=DNA helicase	DNA helicase
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	53784	54428	.	-	0	ID=FDIMNEEJ_01091;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01091;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	54425	54655	.	-	0	ID=FDIMNEEJ_01092;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01092;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	55368	56705	.	+	0	ID=FDIMNEEJ_01093;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_BEYONCAGE_11;locus_tag=FDIMNEEJ_01093;product=major capsid protein	major capsid protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	56727	56936	.	+	0	ID=FDIMNEEJ_01094;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01094;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	57019	57681	.	-	0	ID=FDIMNEEJ_01095;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01095;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	58106	59428	.	+	0	ID=FDIMNEEJ_01096;eC_number=2.8.3.-;db_xref=COG:COG0427;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q0AVM5;locus_tag=FDIMNEEJ_01096;product=Butanoate coenzyme A-transferase	Butanoate coenzyme A-transferase
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	59431	59703	.	-	0	ID=FDIMNEEJ_01097;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01097;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	60105	60344	.	+	0	ID=FDIMNEEJ_01098;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01098;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	60355	60744	.	+	0	ID=FDIMNEEJ_01099;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01099;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	60780	61163	.	+	0	ID=FDIMNEEJ_01100;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01100;product=hypothetical protein	hypothetical protein
CF00035-00411-1-310295-372222	Prodigal:2.6	CDS	61191	61790	.	-	0	ID=FDIMNEEJ_01101;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01101;product=hypothetical protein	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	87	1250	.	+	0	ID=FDIMNEEJ_01102;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_TORTELLINI_32;locus_tag=FDIMNEEJ_01102;product=integrase	integrase
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	1535	2446	.	+	0	ID=FDIMNEEJ_01103;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_SNEEZE_32;locus_tag=FDIMNEEJ_01103;product=integrase	integrase
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	2481	2732	.	+	0	ID=FDIMNEEJ_01104;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01104;product=hypothetical protein	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	2755	3084	.	+	0	ID=FDIMNEEJ_01105;Name=lprJ;gene=lprJ;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O33192;locus_tag=FDIMNEEJ_01105;product=Putative lipoprotein LprJ	Putative lipoprotein LprJ
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	3192	3491	.	+	0	ID=FDIMNEEJ_01106;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01106;product=hypothetical protein	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	3492	4802	.	+	0	ID=FDIMNEEJ_01107;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01107;product=hypothetical protein	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	4799	5368	.	+	0	ID=FDIMNEEJ_01108;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01108;product=hypothetical protein	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	5424	5786	.	-	0	ID=FDIMNEEJ_01109;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01109;product=hypothetical protein	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	5783	5995	.	-	0	ID=FDIMNEEJ_01110;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01110;product=hypothetical protein	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	6135	7268	.	-	0	ID=FDIMNEEJ_01111;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:32HC_37;locus_tag=FDIMNEEJ_01111;product=lysin B	lysin B
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	7268	8506	.	-	0	"ID=FDIMNEEJ_01112;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:DirtMcgirt_DIRTMCGIRT_32;locus_tag=FDIMNEEJ_01112;note="""";product=hypothetical protein"	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	8509	8649	.	-	0	ID=FDIMNEEJ_01113;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01113;product=hypothetical protein	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	8649	9056	.	-	0	"ID=FDIMNEEJ_01114;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_HAWKEYE_36;locus_tag=FDIMNEEJ_01114;note="""";product=hypothetical protein"	hypothetical protein
CF00035-00411-45-1678-12263	Prodigal:2.6	CDS	9084	10586	.	-	0	ID=FDIMNEEJ_01115;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01115;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	61	1197	.	+	0	ID=FDIMNEEJ_01116;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_NIKLAS_43;locus_tag=FDIMNEEJ_01116;product=integrase	integrase
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	1234	2112	.	-	0	ID=FDIMNEEJ_01117;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01117;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	2109	2621	.	-	0	ID=FDIMNEEJ_01118;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01118;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	2618	3586	.	-	0	ID=FDIMNEEJ_01119;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01119;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	3893	4618	.	+	0	ID=FDIMNEEJ_01120;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_SQUIDDLY_49;locus_tag=FDIMNEEJ_01120;product=antirepressor	antirepressor
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	4618	4944	.	+	0	ID=FDIMNEEJ_01121;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_SQUIDDLY_50;locus_tag=FDIMNEEJ_01121;product=Cro protein	Cro protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	4941	5189	.	+	0	ID=FDIMNEEJ_01122;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_KISI_49;locus_tag=FDIMNEEJ_01122;product=excise	excise
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	5281	5652	.	+	0	ID=FDIMNEEJ_01123;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01123;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	5652	5861	.	+	0	ID=FDIMNEEJ_01124;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01124;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	5861	6193	.	+	0	ID=FDIMNEEJ_01125;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01125;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	6194	6397	.	+	0	ID=FDIMNEEJ_01126;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01126;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	6394	6720	.	+	0	ID=FDIMNEEJ_01127;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01127;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	6717	6884	.	+	0	ID=FDIMNEEJ_01128;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01128;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	6881	7840	.	+	0	ID=FDIMNEEJ_01129;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_DEEPSOIL15_55;locus_tag=FDIMNEEJ_01129;product=RecE-like exonuclease	RecE-like exonuclease
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	7837	9054	.	+	0	ID=FDIMNEEJ_01130;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:32HC_55;locus_tag=FDIMNEEJ_01130;product=RecT	RecT
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	9054	9293	.	+	0	ID=FDIMNEEJ_01131;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01131;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	9301	9720	.	+	0	"ID=FDIMNEEJ_01132;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:32HC_58;locus_tag=FDIMNEEJ_01132;note="""";product=hypothetical protein"	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	9710	10270	.	+	0	ID=FDIMNEEJ_01133;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01133;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	10267	10674	.	+	0	ID=FDIMNEEJ_01134;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01134;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	10671	10931	.	+	0	ID=FDIMNEEJ_01135;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01135;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	10928	11509	.	+	0	"ID=FDIMNEEJ_01136;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_JUJU_54;locus_tag=FDIMNEEJ_01136;note="""";product=hypothetical protein"	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	11506	11898	.	+	0	"ID=FDIMNEEJ_01137;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_OKIROE_53;locus_tag=FDIMNEEJ_01137;note="""";product=hypothetical protein"	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	11895	13466	.	+	0	ID=FDIMNEEJ_01138;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_PHROSTEDPHLAKE_70;locus_tag=FDIMNEEJ_01138;product=DNA methylase	DNA methylase
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	13463	13672	.	+	0	ID=FDIMNEEJ_01139;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01139;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	13683	14015	.	+	0	ID=FDIMNEEJ_01140;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01140;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	14008	14985	.	+	0	"ID=FDIMNEEJ_01141;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_SBASH_69;locus_tag=FDIMNEEJ_01141;note="""";product=hypothetical protein"	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	14982	15158	.	+	0	ID=FDIMNEEJ_01142;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01142;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	15151	15354	.	+	0	"ID=FDIMNEEJ_01143;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_PANCHINO_54;locus_tag=FDIMNEEJ_01143;note="""";product=hypothetical protein"	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	15347	16291	.	+	0	"ID=FDIMNEEJ_01144;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_XAVIA_62;locus_tag=FDIMNEEJ_01144;note="""";product=hypothetical protein"	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	16291	17067	.	+	0	"ID=FDIMNEEJ_01145;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_REM711_66;locus_tag=FDIMNEEJ_01145;note="""";product=hypothetical protein"	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	17064	17432	.	+	0	ID=FDIMNEEJ_01146;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01146;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	17429	17671	.	+	0	ID=FDIMNEEJ_01147;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01147;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	17668	18285	.	+	0	ID=FDIMNEEJ_01148;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_JUJU_82;locus_tag=FDIMNEEJ_01148;product=RuvC-like resolvase	RuvC-like resolvase
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	18286	18624	.	+	0	ID=FDIMNEEJ_01149;Name=whiB_2;gene=whiB_2;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01479;locus_tag=FDIMNEEJ_01149;product=Transcriptional regulator WhiB	Transcriptional regulator WhiB
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	18667	19344	.	+	0	ID=FDIMNEEJ_01150;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_MARIDALIA_64;locus_tag=FDIMNEEJ_01150;product=DnaJ-like chaperonin	DnaJ-like chaperonin
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	19359	19553	.	+	0	ID=FDIMNEEJ_01151;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01151;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	19550	19954	.	+	0	ID=FDIMNEEJ_01152;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01152;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	19951	20127	.	+	0	ID=FDIMNEEJ_01153;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01153;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	20315	21403	.	+	0	ID=FDIMNEEJ_01154;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01154;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	21722	22168	.	+	0	ID=FDIMNEEJ_01155;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01155;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	22162	22431	.	+	0	ID=FDIMNEEJ_01156;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01156;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	22424	22702	.	+	0	ID=FDIMNEEJ_01157;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01157;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	22699	22800	.	+	0	ID=FDIMNEEJ_01158;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01158;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	22840	23139	.	+	0	ID=FDIMNEEJ_01159;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01159;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	23162	23356	.	+	0	ID=FDIMNEEJ_01160;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01160;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	23350	23883	.	+	0	ID=FDIMNEEJ_01161;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_XAVIA_1;locus_tag=FDIMNEEJ_01161;product=terminase small subunit	terminase small subunit
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	23840	25513	.	+	0	ID=FDIMNEEJ_01162;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_REM711_3;locus_tag=FDIMNEEJ_01162;product=terminase large subunit	terminase large subunit
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	25565	26968	.	+	0	ID=FDIMNEEJ_01163;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_GANCHO_5;locus_tag=FDIMNEEJ_01163;product=portal protein	portal protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	26968	28227	.	+	0	ID=FDIMNEEJ_01164;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_CAROLANN_4;locus_tag=FDIMNEEJ_01164;product=capsid maturation protease	capsid maturation protease
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	28229	28684	.	+	0	ID=FDIMNEEJ_01165;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_FAIRFAXIDUM_5;locus_tag=FDIMNEEJ_01165;product=scaffolding protein	scaffolding protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	28719	29663	.	+	0	ID=FDIMNEEJ_01166;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_GRANDSLAM_10;locus_tag=FDIMNEEJ_01166;product=major capsid protein	major capsid protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	29660	30070	.	+	0	ID=FDIMNEEJ_01167;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01167;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	30077	30472	.	+	0	ID=FDIMNEEJ_01168;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_GANCHO_10;locus_tag=FDIMNEEJ_01168;product=head-to-tail connector complex protein	head-to-tail connector complex protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	30466	31152	.	+	0	ID=FDIMNEEJ_01169;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_REM711_15;locus_tag=FDIMNEEJ_01169;product=head-to-tail connector protein	head-to-tail connector protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	31152	31394	.	+	0	ID=FDIMNEEJ_01170;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_REM711_16;locus_tag=FDIMNEEJ_01170;product=head-to-tail connector protein	head-to-tail connector protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	31391	31813	.	+	0	ID=FDIMNEEJ_01171;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01171;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	31834	32376	.	+	0	ID=FDIMNEEJ_01172;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_DEEPSOIL15_15;locus_tag=FDIMNEEJ_01172;product=major tail protein	major tail protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	32392	32682	.	+	0	ID=FDIMNEEJ_01173;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01173;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	32654	33397	.	+	0	ID=FDIMNEEJ_01174;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_REM711_21;locus_tag=FDIMNEEJ_01174;product=tail assembly chaperone	tail assembly chaperone
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	33403	33702	.	+	0	"ID=FDIMNEEJ_01175;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_GANCHO_17;locus_tag=FDIMNEEJ_01175;note="""";product=hypothetical protein"	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	33699	33869	.	+	0	ID=FDIMNEEJ_01176;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01176;product=hypothetical protein	hypothetical protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	33885	37616	.	+	0	ID=FDIMNEEJ_01177;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_GANCHO_19;locus_tag=FDIMNEEJ_01177;product=tape measure protein	tape measure protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	37616	38722	.	+	0	ID=FDIMNEEJ_01178;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_DEEPSOIL15_21;locus_tag=FDIMNEEJ_01178;product=minor tail protein	minor tail protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	38719	40437	.	+	0	ID=FDIMNEEJ_01179;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_DEEPSOIL15_22;locus_tag=FDIMNEEJ_01179;product=minor tail protein	minor tail protein
CF00038-00414-19-12500-71141	Prodigal:2.6	CDS	40437	40991	.	+	0	ID=FDIMNEEJ_01180;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_01180;product=hypothetical protein	hypothetical protein
